Date/Time,kWh del int,kVARh del int,kWh rec int,kVARh rec int,kWh del-rec,kVARh del-rec,Vln a,Vll ab,Vll bc,Vll ca,kW tot,kVAR tot,PF sign tot,Freq,Vll avg,I avg
08-01-2023 7:30:00000,2342.131592,158.154907,0.000000,0.000000,169715.23,1989015.250000,13230.990,22913.990,22971.939,22945.971,9825.224609,101.562714,-99.994659,50.177673,22943.967,247.719101
08-01-2023 7:45:00000,2212.250732,6.722137,0.000000,4.199690,171927.48,1989017.750000,13218.530,22880.613,22941.342,22933.093750,6586.619629,72.201805,-99.993996,50.019276,22918.350,166.531189
08-01-2023 8:00:00000,1626.526245,0.427263,0.000000,204.921906,173554.02,1988813.250000,13226.496,22893.264,22957.266,22949.797,6535.601074,-1194.900757,98.369438,50.217304,22933.441,167.690201
08-01-2023 8:15:00000,1642.309814,0.000000,0.000000,331.894958,175196.33,1988481.375000,13222.562,22887.924,22951.768,22941.932,6513.633301,-1316.816040,98.017082,50.252419,22927.209,167.723846
08-01-2023 8:30:00000,1574.169556,0.000000,0.000000,297.871735,176770.500000,1988183.500000,13213.391,22873.187500,22939.488,22926.617,6554.356934,-1085.301270,98.656647,50.004845,22913.098,167.830765
08-01-2023 8:45:00000,1633.758789,0.000000,0.000000,204.482803,178404.250000,1987979.000000,13218.403320,22896.445,22951.008,22921.924,6547.542969,-804.446289,99.253685,49.897820,22923.125000,166.652069
08-01-2023 9:00:00000,1632.447144,0.000000,0.000000,245.616760,180036.70,1987733.375000,13225.393,22908.232,22967.699,22936.898,6555.313965,-1116.773438,98.579689,49.933186,22937.611,167.829086
08-01-2023 9:15:00000,1633.378906,0.000000,0.000000,280.659271,181670.08,1987452.750000,13220.610,22902.021,22958.906250,22926.320,6512.890625,-1091.351440,98.624939,49.801098,22929.082,166.748383
08-01-2023 9:30:00000,1631.537231,0.000000,0.000000,387.932312,183301.61,1987064.875000,13240.366,22935.303,23016.629,22974.410,6580.345215,-2694.645020,92.541458,49.854046,22975.447,179.026123
08-01-2023 9:45:00000,1632.989868,0.000000,0.000000,707.918884,184934.61,1986356.875000,13215.305,22891.158,22972.891,22931.498,6698.710938,-2769.487793,92.413338,49.911877,22931.848,182.753387
08-01-2023 10:00:00000,1650.257935,0.000000,0.000000,693.211426,186584.86,1985663.750000,13201.202,22865.943,22948.250000,22907.650,6458.852539,-2729.634277,92.111855,49.947552,22907.281250,177.040115
08-01-2023 10:15:00000,1600.856689,0.000000,0.000000,631.716736,188185.72,1985032.000000,13205.906250,22874.434,22955.936,22915.447,6434.366699,-2346.377686,93.948318,49.959888,22915.273,172.890778
08-01-2023 10:30:00000,1599.125000,0.000000,0.000000,568.237183,189784.84,1984463.750000,13203.547,22870.012,22953.664,22912.232,6403.566406,-2119.696533,94.934059,49.939323,22911.968750,170.315506
08-01-2023 10:45:00000,1599.542847,0.000000,0.000000,496.720856,191384.39,1983967.000000,13237.647,22927.615,23009.883,22971.381,6362.400391,-2169.576660,94.648399,49.882324,22969.625000,169.305801
08-01-2023 11:00:00000,1598.450195,0.000000,0.000000,608.956848,192982.84,1983358.125000,13195.882,22857.799,22942.453,22899.150,6382.366699,-2431.811279,93.446663,49.854462,22899.803,172.513916
08-01-2023 11:15:00000,1598.592896,0.000000,0.000000,591.268555,194581.437500,1982766.750000,13212.075,22883.744,22968.598,22928.043,6408.037598,-2375.572266,93.764267,49.990047,22926.795,172.413742
08-01-2023 11:30:00000,1596.084839,0.000000,0.000000,451.801788,196177.52,1982315.000000,13306.930,23048.336,23132.043,23091.537,6353.662109,-977.541077,98.837044,49.953289,23090.639,161.114380
08-01-2023 11:45:00000,1599.329590,0.000000,0.000000,362.784210,197776.84,1981952.250000,13302.791,23040.590,23126.490,23086.359,6444.098633,-1660.842773,96.835548,49.920876,23084.479,166.798019
08-01-2023 12:00:00000,1613.704102,0.000000,0.000000,435.357513,199390.55,1981516.875000,13306.155,23045.486,23130.480,23092.135,6440.230469,-1778.265625,96.392929,49.936333,23089.367,167.417786
08-01-2023 12:15:00000,1612.493286,0.000000,0.000000,429.373901,201003.05,1981087.500000,13299.312500,23033.854,23121.660,23081.584,6430.904785,-1735.207397,96.547203,49.853596,23079.033,166.988068
08-01-2023 12:30:00000,1610.910400,0.000000,0.000000,449.775391,202613.95,1980637.750000,13309.486,23049.445,23136.461,23099.797,6416.420410,-1825.402710,96.183456,49.866169,23095.234,167.141769
08-01-2023 12:45:00000,1610.552612,0.000000,0.000000,443.781403,204224.500000,1980193.875000,13295.041,23031.326,23127.180,23077.127,6471.694336,-1665.190918,96.845535,50.085354,23078.545,167.518646
08-01-2023 13:00:00000,1618.017456,0.000000,0.000000,358.503448,205842.52,1979835.375000,13305.389,23048.561,23144.559,23094.389,6484.934570,-1245.964478,98.203842,50.106930,23095.836,165.419434
08-01-2023 13:15:00000,1622.435181,0.000000,0.000000,241.200394,207464.95,1979594.250000,13306.962,23050.643,23148.343750,23097.752,6485.306641,-736.124695,99.361969,50.071232,23098.912,163.501663
08-01-2023 13:30:00000,1618.902222,0.000000,0.000000,244.971542,209083.86,1979349.250000,13301.666,23040.820,23139.818,23089.910,6459.927734,-934.574402,98.969635,50.162651,23090.182,163.554352
08-01-2023 13:45:00000,1607.313354,0.000000,0.000000,223.796173,210691.17,1979125.500000,13296.433,23030.672,23127.998,23080.449,6382.595215,-996.896179,98.802109,50.224686,23079.707,161.926163
08-01-2023 14:00:00000,1599.797974,0.000000,0.000000,215.176590,212290.97,1978910.250000,13310.653320,23056.402,23152.037,23103.010,6450.219727,-597.263306,99.574036,50.041950,23103.814,162.235809
08-01-2023 14:15:00000,1617.423828,0.000000,0.000000,328.517487,213908.39,1978581.750000,13305.279,23048.229,23151.652,23098.156250,6465.687500,-1305.558228,98.021690,49.913235,23099.346,165.214478
08-01-2023 14:30:00000,1615.907471,0.000000,0.000000,372.029480,215524.30,1978209.750000,13307.807,23051.582,23150.164,23100.512,6451.679199,-1450.418579,97.564888,49.982956,23100.752,165.621124
08-01-2023 14:45:00000,1598.954224,0.000000,0.000000,379.727386,217123.250000,1977830.000000,13291.543,23023.875000,23122.975,23072.252,6371.950684,-1521.780396,97.264610,49.934826,23073.033,164.268219
08-01-2023 15:00:00000,1596.294312,0.000000,0.000000,368.578003,218719.55,1977461.375000,13295.898,23030.193,23127.697,23079.967,6388.710938,-1566.667114,97.122406,49.961708,23079.285,164.890442
08-01-2023 15:15:00000,1594.157593,0.000000,0.000000,378.742004,220313.70,1977082.625000,13298.887,23036.861,23135.201,23084.922,6380.578125,-1442.592773,97.538132,49.923820,23085.662,163.951065
08-01-2023 15:30:00000,1595.742065,0.000000,0.000000,373.179962,221909.45,1976709.500000,13304.505,23045.639,23141.182,23093.904,6367.267578,-1545.968262,97.176659,49.974262,23093.576,164.156128
08-01-2023 15:45:00000,1598.531372,0.000000,0.000000,397.151886,223507.98,1976312.375000,13300.501,23038.980,23135.303,23086.957,6408.495117,-1676.418945,96.744606,49.937164,23087.080,165.995987
08-01-2023 16:00:00000,1599.920898,0.000000,0.000000,421.702881,225107.91,1975890.625000,13301.119,23039.586,23135.420,23088.199,6402.746582,-1622.099365,96.937492,49.877392,23087.734,165.524078
08-01-2023 16:15:00000,1601.508301,0.000000,0.000000,440.376251,226709.41,1975450.250000,13312.998,23060.084,23156.961,23108.992,6395.836426,-1967.558838,95.579544,49.935150,23108.680,167.524323
08-01-2023 16:30:00000,1609.118286,0.000000,0.000000,513.444275,228318.53,1974936.875000,13300.583,23035.186,23128.992,23087.646,6459.286621,-1898.423950,95.942039,50.001099,23083.941,168.737549
08-01-2023 16:45:00000,1620.590942,0.000000,0.000000,511.369568,229939.125000,1974425.500000,13311.500000,23054.186,23148.734,23106.871,6490.091309,-2318.187988,94.172821,49.959461,23103.264,172.557266
08-01-2023 17:00:00000,1621.352905,0.000000,0.000000,591.360291,231560.47,1973834.125000,13316.157,23061.912,23153.602,23113.777,6497.976563,-2414.210693,93.739342,50.054871,23109.764,173.502380
08-01-2023 17:15:00000,1619.887817,0.000000,0.000000,545.340271,233180.36,1973288.750000,13304.432,23040.512,23128.539,23091.846,6477.320313,-1824.889282,96.252914,50.123318,23086.967,168.656036
08-01-2023 17:30:00000,1620.838745,0.000000,0.000000,458.035004,234801.20,1972830.750000,13308.840,23045.127,23131.432,23100.471,6495.747559,-1868.028931,96.104958,50.113968,23092.343750,169.354919
08-01-2023 17:45:00000,1623.109375,0.000000,0.000000,464.383698,236424.312500,1972366.375000,13314.514,23055.137,23139.674,23108.994,6465.043945,-1933.598267,95.806717,50.197987,23101.268,169.004852
08-01-2023 18:00:00000,1623.082520,0.000000,0.000000,477.176544,238047.39,1971889.125000,13305.447,23037.605,23117.047,23091.959,6498.799316,-1928.531006,95.867905,50.151295,23082.205,169.919220
08-01-2023 18:15:00000,1626.996460,0.000000,0.000000,474.876404,239674.39,1971414.250000,13315.900,23056.342,23135.842,23109.107,6488.310547,-1923.572266,95.875343,50.021271,23100.430,169.515701
08-01-2023 18:30:00000,1627.671021,0.000000,0.000000,453.584839,241302.062500,1970960.750000,13314.532,23053.939,23133.385,23106.730,6520.045410,-1705.747559,96.744072,49.963882,23098.018,168.842850
08-01-2023 18:45:00000,1615.116943,0.000000,0.000000,414.064484,242917.17,1970546.625000,13323.750000,23070.078,23146.191,23121.016,6435.220215,-1597.759888,97.053322,50.027161,23112.428,166.017548
08-01-2023 19:00:00000,1616.127563,0.000000,0.000000,423.390778,244533.30,1970123.250000,13310.890,23047.539,23123.412,23098.730,6511.133789,-1716.724976,96.695496,49.927113,23089.893,168.748672
08-01-2023 19:15:00000,1615.946289,0.000000,0.000000,426.715881,246149.250000,1969696.500000,13323.325,23067.422,23141.133,23118.707,6417.856445,-1688.991211,96.707153,50.084629,23109.088,166.178802
08-01-2023 19:30:00000,1601.539917,0.000000,0.000000,346.331238,247750.80,1969350.250000,13300.238,23026.957,23101.730,23080.262,6402.113281,-1359.435669,97.819031,49.967358,23069.650,164.189072
08-01-2023 19:45:00000,1588.472290,0.000000,0.000000,316.422577,249339.27,1969033.750000,13336.361,23090.277,23163.258,23140.588,6653.246094,-797.103394,99.289955,49.632660,23131.375000,167.661804
08-01-2023 20:00:00000,2080.993652,5.923329,0.000000,204.887650,251420.250000,1968834.750000,13336.579,23087.910,23138.045,23130.486,8822.502930,170.376175,-99.981361,50.024132,23118.814,220.817139
08-01-2023 20:15:00000,2311.556152,105.209534,0.000000,0.000000,253731.812500,1968940.000000,13349.135,23108.352,23155.328,23151.299,9488.023438,486.112396,-99.869011,50.099380,23138.326,237.461273
08-01-2023 20:30:00000,2419.450439,86.336250,0.000000,0.000000,256151.27,1969026.375000,13326.995,23071.502,23121.148,23113.289,9680.553711,313.021118,-99.947762,50.073700,23101.979,242.471207
08-01-2023 20:45:00000,2423.776123,66.070389,0.000000,0.000000,258575.03,1969092.375000,13319.298,23058.254,23105.102,23098.639,9785.592773,236.830032,-99.970726,50.024384,23087.332,245.189148
08-01-2023 21:00:00000,2450.585693,105.786453,0.000000,0.000000,261025.625000,1969198.250000,13304.169,23032.777,23077.881,23070.891,9833.333008,667.611877,-99.770325,50.118099,23060.516,247.139511
08-01-2023 21:15:00000,2455.223633,191.410446,0.000000,0.000000,263480.84,1969389.625000,13315.194,23048.578,23090.932,23089.963,9807.294922,798.245056,-99.670395,50.061306,23076.490,246.569962
08-01-2023 21:30:00000,2454.302734,189.623138,0.000000,0.000000,265935.16,1969579.250000,13243.874,22927.080,22973.617,22967.756,9807.833984,429.025574,-99.904465,50.047005,22956.150,247.282654
08-01-2023 21:45:00000,2463.944824,52.706261,0.000000,0.003722,268399.09,1969632.000000,13252.769,22943.248,22987.717,22981.553,9881.480469,135.141373,-99.990646,50.048492,22970.840,248.783310
08-01-2023 22:00:00000,2470.763916,2.945337,0.000000,12.201585,270869.84,1969622.750000,13251.556,22939.977,22985.789,22980.967,9934.074219,-80.550552,99.996712,50.075062,22968.910,250.099930
08-01-2023 22:15:00000,2471.740967,0.012015,0.000000,33.084694,273341.59,1969589.625000,13246.807,22933.893,22980.203,22972.293,9872.613281,-258.732574,99.965675,50.128086,22962.129,248.693619
08-01-2023 22:30:00000,2464.807617,0.000000,0.000000,71.400703,275806.41,1969518.250000,13252.963,22943.123,22990.750000,22984.035,9840.941406,-278.661285,99.959930,50.086922,22972.635,247.849991
08-01-2023 22:45:00000,2470.970459,0.145081,0.000000,47.382252,278277.375000,1969471.000000,13256.075,22949.199,22994.910,22987.609,9847.835938,-41.604210,99.999107,50.028576,22977.240,247.881409
08-01-2023 23:00:00000,2455.012939,5.120799,0.000000,2.041973,280732.41,1969474.000000,13258.393,22955.449,22999.361,22989.867,9822.512695,-8.836243,100.000000,49.964931,22981.559,247.227493
08-01-2023 23:15:00000,2444.910889,25.147429,0.000000,0.846142,283177.312500,1969498.375000,13247.358,22937.354,22977.941,22968.375000,9755.170898,333.320038,-99.941673,49.948853,22961.223,245.871338
08-01-2023 23:30:00000,2444.923340,73.524048,0.000000,0.000000,285622.22,1969571.875000,13275.906250,22986.744,23027.537,23017.975,9787.687500,189.610809,-99.981239,49.952637,23010.752,246.090225
08-01-2023 23:45:00000,2444.972412,16.412169,0.000000,13.576183,288067.187500,1969574.750000,13245.057,22933.512,22975.270,22964.904,9747.863281,-114.513062,99.993103,50.109234,22957.896,245.591385
09-01-2023 0:00:00000,2444.485596,16.929583,0.000000,3.122994,290511.687500,1969588.500000,13244.380,22935.238,22977.178,22962.383,9830.289063,225.329758,-99.973740,49.734417,22958.266,247.748016
09-01-2023 0:15:00000,2450.312500,90.148521,0.000000,0.000000,292962.000000,1969678.625000,13266.237,22973.236,23014.375000,22999.701,9773.168945,274.880981,-99.960472,49.992191,22995.771,245.925095
09-01-2023 0:30:00000,2461.177246,43.918243,0.000000,0.000000,295423.187500,1969722.625000,13259.391,22962.049,23004.520,22988.299,9886.975586,177.572144,-99.983879,50.003143,22984.955,248.840210
09-01-2023 0:45:00000,2469.657227,120.617302,0.000000,0.000000,297892.84,1969843.250000,13264.453,22970.865,23009.230,22994.854,9910.601563,580.581909,-99.828850,49.960754,22991.648,249.754059
09-01-2023 1:00:00000,2485.433350,66.356773,0.000000,0.000570,300378.250000,1969909.625000,13271.857,22986.062500,23024.268,23006.494,9944.270508,72.301254,-99.997360,49.881531,23005.609,250.025970
09-01-2023 1:15:00000,2489.365479,11.020773,0.000000,5.783311,302867.625000,1969914.750000,13251.527,22949.982,22990.383,22973.000000,9927.231445,-70.702248,99.997467,49.931725,22971.123,249.983856
09-01-2023 1:30:00000,2485.624268,0.000000,0.000000,31.949083,305353.250000,1969882.875000,13247.971680,22945.535,22985.822,22965.574,9964.849609,-47.633060,99.998856,49.912216,22965.645,250.992538
09-01-2023 1:45:00000,2484.716797,0.000000,0.000000,60.758408,307837.97,1969822.125000,13251.965820,22954.408,22994.855,22971.723,9859.014648,-378.968811,99.926201,50.073471,22973.662,248.398819
09-01-2023 2:00:00000,2483.438477,0.000000,0.000000,90.805275,310321.41,1969731.250000,13254.625000,22959.234,22999.986,22976.555,9874.118164,-413.628448,99.912376,50.086323,22978.592,248.775650
09-01-2023 2:15:00000,2512.673828,0.000000,0.000000,84.497887,312834.09,1969646.750000,13280.903320,23005.395,23046.486,23021.699,10149.827,-268.307983,99.965080,50.050385,23024.527,255.021454
09-01-2023 2:30:00000,2506.430664,0.000000,0.000000,52.309593,315340.500000,1969594.500000,13276.019,22995.830,23035.562500,23012.953,9887.831055,-105.056328,99.994354,50.042751,23014.781250,248.537125
09-01-2023 2:45:00000,2465.760742,0.000000,0.000000,36.882984,317806.28,1969557.625000,13271.461,22986.936,23030.676,23007.514,9845.917969,-191.726944,99.981049,49.981922,23008.375000,247.547150
09-01-2023 3:00:00000,2465.788818,0.102073,0.000000,26.782448,320272.062500,1969530.875000,13274.122070,22994.732,23036.209,23009.207,9882.829102,-41.701927,99.999107,49.954273,23013.383,248.401657
09-01-2023 3:15:00000,2466.922119,5.582954,0.000000,3.832907,322739.000000,1969532.625000,13284.307,23010.104,23052.562500,23028.578,9875.512695,-103.053711,99.994553,50.012913,23030.416,248.043701
09-01-2023 3:30:00000,2472.918213,0.017644,0.000000,24.028238,325211.91,1969508.625000,13279.464,23000.920,23044.197,23020.926,9907.528320,-125.328484,99.991997,49.991875,23022.014,248.950058
09-01-2023 3:45:00000,2472.803467,0.000000,0.000000,40.171665,327684.72,1969468.500000,13272.808,22988.213,23030.959,23009.492,9922.439453,-123.800018,99.992218,49.959930,23009.555,249.468979
09-01-2023 4:00:00000,2473.545410,0.000000,0.000000,40.923073,330158.250000,1969427.625000,13280.220,23002.256,23046.770,23023.076,9873.922852,-154.632858,99.987740,49.898781,23024.033,248.064133
09-01-2023 4:15:00000,2489.135010,0.020365,0.000000,41.002571,332647.375000,1969386.625000,13283.365,23008.029,23044.648,23023.982,9952.882813,-241.180466,99.970650,50.037018,23025.555,250.054779
09-01-2023 4:30:00000,2492.652100,0.000000,0.000000,67.183891,335140.03,1969319.375000,13274.992,22997.611,23041.652,23011.533,9984.375000,-303.277252,99.953896,49.922649,23016.932,250.978745
09-01-2023 4:45:00000,2491.544434,0.000000,0.000000,79.062149,337631.59,1969240.375000,13273.346680,22993.643,23031.396,23005.830,9969.709961,-282.798920,99.959793,49.966576,23010.289,250.641953
09-01-2023 5:00:00000,2497.757080,0.000000,0.000000,70.149963,340129.34,1969170.250000,13298.641,23036.551,23074.561,23050.059,10200.046,-216.988297,99.977379,49.996555,23053.723,255.861145
09-01-2023 5:15:00000,2547.733398,0.000000,0.000000,97.326096,342677.062500,1969072.875000,13271.082,22987.975,23031.791,23005.760,10216.706,-436.257782,99.908958,49.951141,23008.510,256.929840
09-01-2023 5:30:00000,2500.622803,0.000000,0.000000,93.551590,345177.687500,1968979.250000,13272.110,22990.613,23031.889,23006.258,10000.824,-261.367126,99.965866,49.950863,23009.588,251.417114
09-01-2023 5:45:00000,2496.729492,0.000000,0.000000,54.313766,347674.437500,1968925.000000,13265.271,22979.887,23019.516,22992.660,9974.093750,-148.392792,99.988937,49.972122,22997.354,250.827682
09-01-2023 6:00:00000,2494.621826,0.000000,0.000000,27.375664,350169.062500,1968897.625000,13284.533,23010.811,23055.035,23029.195,9973.261719,-150.250549,99.988655,50.036758,23031.680,250.424713
09-01-2023 6:15:00000,2495.659424,0.152998,0.000000,43.691620,352664.72,1968854.125000,13264.023,22976.121,23016.473,22992.031250,10019.983,-272.059631,99.963158,49.908318,22994.875000,252.019730
